,ticker,Data da Informação sobre detalhamento do número de cotistas¹,Número de cotistas,Pessoa física,Pessoa jurídica não financeira,Banco comercial,Corretora ou distribuidora,Outras pessoas jurídicas financeiras,Investidores não residentes,Entidade aberta de previdência complementar,Entidade fechada de previdência complementar,Regime próprio de previdência dos servidores públicos,Sociedade seguradora ou resseguradora,Sociedade de capitalização e de arrendamento mercantil,Fundos de investimento imobiliário,Outros fundos de investimento,Cotistas de distribuidores do fundo (distribuição por conta e ordem),Outros tipos de cotistas não relacionados,Ativo – R$,Patrimônio Líquido – R$,Número de Cotas Emitidas,Valor Patrimonial das Cotas – R$,Despesas com a taxa de administração em relação ao patrimônio líquido do mês (%),Despesas com o agente custodiante em relação ao patrimônio líquido do mês (%),Rentabilidade Efetiva Mensal (%),Rentabilidade Patrimonial do Mês de Referência² (%),Dividend Yield do Mês de Referência³ (%),Amortizações de cotas do Mês de Referência⁴ (%),Informações do Ativo,"Total mantido para as Necessidades de Liquidez (art. 46, § único, ICVM 472/08)",Disponibilidades,Títulos Públicos,Títulos Privados,Fundos de Renda Fixa,Total investido,Direitos reais sobre bens imóveis,Terrenos,Imóveis para Renda Acabados,Imóveis para Renda em Construção,Imóveis para Venda Acabados,Imóveis para Venda em Construção,Outros direitos reais,Ações,Debêntures,"Bônus de Subscrição, seus cupons, direitos, recibos de subscrição e certificados de desdobramentos",Certificados de Depósitos de Valores Mobiliários,Fundo de Ações (FIA),Fundo de Investimento em Participações (FIP),Fundo de Investimento Imobiliário (FII),Fundo de Investimento em Direitos Creditórios (FIDC),Outras cotas de Fundos de Investimento,Notas Promissórias,Notas Comerciais,Ações de Sociedades cujo único propósito se enquadra entre as atividades permitidas aos FII,Cotas de Sociedades que se enquadre entre as atividades permitidas aos FII,Certificados de Potencial Adicional de Construção (CEPAC),"Certificado de Recebíveis Imobiliários ""CRI"" (se FIAGRO, Certificado de Recebíveis do Agronegócio ""CRA"")",Letras Hipotecárias,"Letras de Crédito Imobiliário ""LCI"" (se FIAGRO, Letras de Crédito do Agronegócio ""LCA"")",Letra Imobiliária Garantida (LIG),Outros Valores Mobiliários,Valores a Receber,Contas a Receber por Aluguéis,Contas a Receber por Venda de Imóveis,Outros Valores a Receber,Informações do Passivo,Rendimentos a distribuir,Taxa de administração a pagar,Taxa de performance a pagar,Obrigações por aquisição de imóveis,Adiantamento por venda de imóveis,Adiantamento de valores de aluguéis,Obrigações por securitização de recebíveis,Instrumentos financeiros derivativos,Provisões para contingências,Outros valores a pagar,"Provisões por garantias prestadas (fiança, aval, aceite ou outra coobrigação)",Total dos Passivos,Valor total dos imóveis objeto de ônus reais,Valor total das garantias prestadas com operacões da classe,"Valor total das garantias prestadas com operações de cotistas (art. 32, § 3º, Anexo normativo III)",Cédulas de Debêntures,Total do passivo,Certificado de Recebíveis Imobiliários (CRI),Letras de Crédito Imobiliário (LCI),Data,Ano_Quarter
469,JGPX,31/01/2022,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"88.858.225,31","87.932.534,79","848.097,0000","95,052023","0,0152%","0,0038%","0,5984%","-0,5007%",1.0991,"0,0000%",Valor (R$),"4.218.445,62","1.000,00","1.016.913,47","0,00","3.200.532,15","84.639.779,69","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","7.319.198,99","0,00","0,00","0,00","0,00","0,00","26.392.331,80","0,00","0,00",0,"0,00","0,00","0,00",0,"0,00",0,"0,00","36.025.570,77","0,00","0,00","0,00","0,00",Valor (R$),"890.501,85","13.377,45","0,00","0,00","0,00","0,00","0,00","0,00","20.238,66","1.572,56",0,0,0,0,0,"14.902.678,13","925.690,52","0,00","0,00",2022-01-31 00:00:00,2022.0-1.0
470,KNCA,30/09/2024,70.17,70.071,81.0,0.0,1.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,2.0,5.0,0.0,2.0,"2.341.523.913,71","2.219.249.291,94","21.599.919,0000","102,743408","0,1005%","0,0067%","1,1524%","0,1291%",1.0233,"0,0000%",Valor (R$),"243.915.658,84","30.931,69","243.884.727,15",0,0,"2.097.590.536,93","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,"341.866.518,37",0,0,0,0,0,0,"1.755.724.018,56",0,0,0,0,"17.717,94",0,0,"17.717,94",Valor (R$),"22.680.523,91","2.229.348,42",0,0,0,0,0,0,0,"97.364.749,44",0,"122.274.621,77",0,0,0,0,0,0,0,2024-09-30 00:00:00,2024.0-3.0
471,KNCA,30/08/2024,68.982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"2.338.149.619,20","2.216.386.391,07","21.599.919,0000","102,610866","0,1056%","0,0070%","0,9216%","-0,1103%",1.0319,"0,0000%",Valor (R$),"75.310.405,44","32.020,07","75.278.385,37",0,0,"2.262.815.083,89","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,"340.734.796,27",0,0,0,0,0,0,"1.922.080.287,62",0,0,0,0,"24.129,87",0,0,"24.129,87",Valor (R$),"22.896.478,58","2.341.129,45",0,0,0,0,0,0,0,"96.525.620,10",0,"121.763.228,13",0,0,0,0,0,0,0,2024-08-30 00:00:00,2024.0-3.0
472,KNCA,31/07/2024,68.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"2.340.725.987,25","2.218.832.872,72","21.599.919,0000","102,724129","0,1101%","0,0073%","1,3469%","0,2731%",1.0738,"0,0000%",Valor (R$),"25.605.259,91","33.777,97","25.571.481,94",0,0,"2.315.090.916,20","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,"340.992.043,99",0,0,0,0,0,0,"1.974.098.872,21",0,0,0,0,"29.811,14",0,0,"29.811,14",Valor (R$),"23.760.429,14","2.442.138,62",0,0,0,0,0,0,0,"95.690.546,77",0,0,0,0,0,0,"121.893.114,53",0,0,2024-07-31 00:00:00,2024.0-3.0
473,KNCA,28/06/2024,66.319,66.195,104.0,0.0,1.0,0.0,7.0,1.0,1.0,0.0,0.0,0.0,2.0,6.0,0.0,2.0,"2.331.284.673,10","2.212.789.171,34","21.599.919,0000","102,444327","0,0959%","0,0064%","0,5777%","-0,3946%",0.9723,"0,0000%",Valor (R$),"44.915.933,10","576.795,44","44.339.137,66",0,0,"2.286.331.906,26","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,"340.385.616,44",0,0,0,0,0,0,"1.945.946.289,82",0,0,0,0,"36.833,74",0,0,"36.833,74",Valor (R$),"21.600.395,24","2.121.182,94",0,0,0,0,0,0,0,"94.773.923,58",0,0,0,0,0,0,"118.495.501,76",0,0,2024-06-28 00:00:00,2024.0-2.0
474,KNCA,31/05/2024,65.733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"2.340.481.200,29","2.221.556.354,98","21.599.919,0000","102,850217","0,1006%","0,0067%","1,0448%","0,0236%",1.0212,"0,0000%",Valor (R$),"192.402.815,49","133.963,19","192.268.852,30",0,0,"2.148.036.480,46","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,"140.000.000,00",0,0,0,0,0,0,"1.975.509.133,60",0,"32.527.346,86",0,0,"41.904,34",0,0,"41.904,34",Valor (R$),"22.680.347,09","2.234.700,92",0,0,0,0,0,0,0,"94.009.797,30",0,0,0,0,0,0,"118.924.845,31",0,0,2024-05-31 00:00:00,2024.0-2.0
475,KNCA,30/04/2024,63.952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"2.247.616.992,43","2.221.033.089,12","21.599.919,0000","102,825992","0,1056%","0,0070%","0,4560%","-0,6168%",1.0728,"0,0000%",Valor (R$),"97.937.181,25","35.232,07","97.901.949,18",0,0,"2.147.832.063,65","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,"139.999.998,67",0,0,0,0,0,0,"1.975.560.157,74",0,"32.271.907,24",0,0,"1.847.747,53",0,0,"1.847.747,53",Valor (R$),"23.976.295,61","2.344.557,61",0,0,0,0,0,0,0,"263.050,09",0,0,0,0,0,0,"26.583.903,31",0,0,2024-04-30 00:00:00,2024.0-2.0
476,KNCA,28/03/2024,63.028,62.897,110.0,0.0,1.0,0.0,4.0,1.0,5.0,0.0,0.0,0.0,2.0,7.0,0.0,1.0,"2.261.826.773,79","2.234.816.417,29","21.599.919,0000","103,464111","0,0957%","0,0064%","0,9941%","-0,1066%",1.1007,"0,0000%",Valor (R$),"60.837.895,34","32.279,42","60.805.615,92",0,0,"2.198.305.485,20","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,"141.821.992,69",0,0,0,0,0,0,"1.992.359.699,29",0,"64.123.793,22",0,0,"2.683.393,25",0,0,"2.683.393,25",Valor (R$),"24.624.245,30","2.138.782,65",0,0,0,0,0,0,0,"247.328,55",0,0,0,0,0,0,"27.010.356,50",0,0,2024-03-28 00:00:00,2024.0-1.0
477,KNCA,29/02/2024,61.959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"2.262.150.838,00","2.237.201.195,01","21.599.919,0000","103,574518","0,0907%","0,0061%","1,3604%","0,3432%",1.0172,"0,0000%",Valor (R$),"48.129.181,84","30.471,75","48.098.710,09",0,0,"2.213.961.502,61","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,"140.520.262,02",0,0,0,0,0,0,"2.009.821.094,23",0,"63.620.146,36",0,0,"60.153,55",0,0,"60.153,55",Valor (R$),"22.680.252,59","2.029.977,47",0,0,0,0,0,0,0,"239.412,93",0,0,0,0,0,0,"24.949.642,99",0,0,2024-02-29 00:00:00,2024.0-1.0
478,KNCA,31/01/2024,61.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"2.256.998.671,59","2.229.549.617,91","21.599.919,0000","103,220277","0,1054%","0,0070%","0,9625%","-0,1500%",1.1125,"0,0000%",Valor (R$),"30.648.201,33","34.355,06","30.613.846,27",0,0,"2.226.298.498,72","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2.008.985.007,35",0,"217.313.491,37",0,0,"51.971,54",0,0,"51.971,54",Valor (R$),"24.840.244,49","2.349.239,84",0,0,0,0,0,0,0,"259.569,35",0,0,0,0,0,0,"27.449.053,68",0,0,2024-01-31 00:00:00,2024.0-1.0
479,KNCA,29/12/2023,59.022,58.904,102.0,0.0,1.0,0.0,5.0,1.0,4.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,"2.257.897.844,28","2.232.898.415,00","21.599.919,0000","103,375314","0,0955%","0,0064%","1,3181%","0,2993%",1.0188,"0,0000%",Valor (R$),"53.526.514,59","77.675,77","53.448.838,82",0,0,"2.204.370.787,02","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.989.071.126,57",0,"215.299.660,45",0,0,"542,67",0,0,"542,67",Valor (R$),"22.680.208,49","2.132.374,70",0,0,0,0,0,0,0,"186.846,09",0,0,0,0,0,0,"24.999.429,28",0,0,2023-12-29 00:00:00,2023.0-4.0
480,KNCA,30/11/2023,57.721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"2.250.362.387,52","2.226.235.895,18","21.599.919,0000","103,066863","0,0955%","0,0064%","1,3929%","0,4089%",0.984,"0,0000%",Valor (R$),"128.287.896,84","34.961,80","128.252.935,04",0,0,"2.122.068.771,92","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.784.315.914,25",0,"337.752.857,67",0,0,"5.718,76",0,0,"5.718,76",Valor (R$),"21.816.169,31","2.126.816,23",0,0,0,0,0,0,0,"183.506,80",0,0,0,0,0,0,"24.126.492,34",0,0,2023-11-30 00:00:00,2023.0-4.0
481,KNCA,31/10/2023,56.262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"2.243.354.301,22","2.217.170.047,35","21.599.919,0000","102,647146","0,1007%","0,0067%","0,7635%","-0,3049%",1.0684,"0,0000%",Valor (R$),"74.008.705,95","31.510,34","73.977.195,61",0,0,"2.169.333.652,38","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.660.736.458,27",0,"508.597.194,11",0,0,"11.942,89",0,0,"11.942,89",Valor (R$),"23.760.115,82","2.232.942,71",0,0,0,0,0,0,0,"191.195,34",0,0,0,0,0,0,"26.184.253,87",0,0,2023-10-31 00:00:00,2023.0-4.0
482,KNCA,29/09/2023,54.626,54.512,96.0,0.0,2.0,0.0,4.0,1.0,4.0,0.0,0.0,0.0,1.0,4.0,0.0,2.0,"2.250.018.269,18","2.223.951.028,31","21.599.919,0000","102,961082","0,0959%","0,0064%","0,7019%","-0,3626%",1.0645,"0,0000%",Valor (R$),"33.821.436,12","32.625,23","33.788.810,89",0,0,"2.216.179.390,84","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.591.037.354,31",0,"625.142.036,53",0,0,"17.442,22",0,0,"17.442,22",Valor (R$),"23.760.069,62","2.133.337,86",0,0,0,0,0,0,0,"173.833,39",0,0,0,0,0,0,"26.067.240,87",0,0,2023-09-29 00:00:00,2023.0-3.0
483,KNCA,31/08/2023,53.157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"2.266.202.665,33","2.232.043.437,19","21.599.919,0000","103,335732","0,1085%","0,0072%","0,9932%","-0,1661%",1.1593,"0,0000%",Valor (R$),"50.011.761,72","34.205,74","49.977.555,98",0,0,"2.216.167.260,76","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.552.239.538,08",0,"663.927.722,68",0,0,"23.642,85",0,0,"23.642,85",Valor (R$),"25.919.987,12","2.422.406,59",0,0,0,0,0,0,0,"5.816.834,43",0,0,0,0,0,0,"34.159.228,14",0,0,2023-08-31 00:00:00,2023.0-3.0
484,KNCA,31/07/2023,40.982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"2.112.943.284,85","2.088.663.786,89","20.178.837,0000","103,507640","0,0823%","0,0055%","0,8896%","-0,0226%",0.9122,"0,0000%",Valor (R$),"350.721.169,92","34.042,09","350.687.127,83",0,0,"1.762.192.377,37","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.420.573.831,65",0,"341.618.545,72",0,0,"29.737,56",0,0,"29.737,56",Valor (R$),"19.056.899,62","1.719.880,72",0,0,0,0,0,0,0,"3.502.717,62",0,0,0,0,0,0,"24.279.497,96",0,0,2023-07-31 00:00:00,2023.0-3.0
485,KNCA,30/06/2023,38.058,37.991,58.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,"1.624.223.405,53","1.603.626.456,25","15.489.328,0000","103,531054","0,0926%","0,0062%","1,6692%","0,5290%",1.1402,"0,0000%",Valor (R$),"50.395.574,55","30.516,80","50.365.057,75",0,0,"1.573.791.570,72","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.420.966.281,92",0,"152.825.288,80",0,0,"36.260,26",0,0,"36.260,26",Valor (R$),"18.188.895,51","1.485.470,62",0,0,0,0,0,0,0,"922.583,15",0,0,0,0,0,0,"20.596.949,28",0,0,2023-06-30 00:00:00,2023.0-2.0
486,KNCA,31/05/2023,35.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"1.473.510.586,99","1.452.097.786,77","14.099.919,0000","102,986250","0,1051%","0,0070%","2,0817%","0,7126%",1.3691,"0,0000%",Valor (R$),"35.173.200,88","31.424,27","35.141.776,61",0,0,"1.438.295.639,15","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.438.295.639,15",0,0,0,0,"41.746,96",0,0,"41.746,96",Valor (R$),"19.739.886,60","1.526.116,84",0,0,0,0,0,0,0,"146.796,78",0,0,0,0,0,0,"21.412.800,22",0,0,2023-05-31 00:00:00,2023.0-2.0
487,KNCA,28/04/2023,32.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"1.459.654.596,83","1.441.823.009,54","14.099.919,0000","102,257538","0,0861%","0,0057%","1,2902%","0,1831%",1.1071,"0,0000%",Valor (R$),"49.178.707,22","31.364,27","49.147.342,95",0,0,"1.410.427.282,21","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.228.831.552,41",0,"181.595.729,80",0,0,"48.607,40",0,0,"48.607,40",Valor (R$),"15.932.908,47","1.241.448,35",0,0,0,0,0,0,0,"657.230,47",0,0,0,0,0,0,"17.831.587,29",0,0,2023-04-28 00:00:00,2023.0-2.0
488,KNCA,31/03/2023,28.926,28.876,43.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"1.461.182.629,49","1.439.187.178,92","14.099.919,0000","102,070599","0,1102%","0,0074%","1,7300%","0,3536%",1.3764,"0,0000%",Valor (R$),"22.711.781,24","34.261,60","22.677.519,64",0,0,"1.438.417.663,76","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.122.205.419,29",0,"316.212.244,47",0,0,"53.184,49",0,0,"53.184,49",Valor (R$),"19.739.886,60","1.585.648,92",0,0,0,0,0,0,0,"669.915,05",0,0,0,0,0,0,"21.995.450,57",0,0,2023-03-31 00:00:00,2023.0-1.0
489,KNCA,28/02/2023,26.276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"1.451.218.395,28","1.434.116.115,79","14.099.919,0000","101,710947","0,0862%","0,0058%","0,7000%","-0,3580%",1.058,"0,0000%",Valor (R$),"7.324.748,99","30.981,87","7.293.767,12",0,0,"1.443.833.304,06","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"974.546.193,82",0,"469.287.110,24",0,0,"60.342,23",0,0,"60.342,23",Valor (R$),"15.227.912,52","1.236.314,60",0,0,0,0,0,0,0,"638.052,37",0,0,0,0,0,0,"17.102.279,49",0,0,2023-02-28 00:00:00,2023.0-1.0
490,KNCA,31/01/2023,17.413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"1.458.805.966,30","1.439.269.215,09","14.099.919,0000","102,076417","0,0988%","0,0066%","1,1916%","-0,0192%",1.2108,"0,0000%",Valor (R$),"221.385.633,74","33.407,43","221.352.226,31",0,0,"1.237.368.440,53","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"906.739.186,13",0,"330.629.254,40",0,0,"51.892,03",0,0,"51.892,03",Valor (R$),"17.430.250,86","1.422.492,63",0,0,0,0,0,0,0,"684.007,72",0,0,0,0,0,0,"19.536.751,21",0,0,2023-01-31 00:00:00,2023.0-1.0
491,KNCA,30/12/2022,16.068,16.04,19.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,"999.582.325,98","982.868.167,72","9.626.900,0000","102,096019","0,1031%","0,0069%","1,3128%","-0,0378%",1.3506,"0,0000%",Valor (R$),"33.771.778,19","41.177,17","33.730.601,02",0,0,"965.810.002,79","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"905.602.786,43",0,"60.207.216,36",0,0,"545,00",0,0,"545,00",Valor (R$),"13.279.152,47","1.013.346,60",0,0,0,0,0,0,0,"2.421.659,19",0,0,0,0,0,0,"16.714.158,26",0,0,2022-12-30 00:00:00,2022.0-4.0
492,KNCA,30/11/2022,14.995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"901.412.288,26","827.281.919,27","8.099.919,0000","102,134592","0,0959%","0,0064%","1,3189%","-0,0511%",1.37,"0,0000%",Valor (R$),"26.928.662,34","30.870,80","26.897.791,54",0,0,"874.479.695,37","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3.930,55",0,0,"3.930,55",Valor (R$),"11.339.886,60","793.187,64",0,0,0,0,0,0,0,"61.997.294,75",0,0,0,0,0,0,"74.130.368,99","874.479.695,37",0,2022-11-30 00:00:00,2022.0-4.0
493,KNCA,31/10/2022,13.866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"901.582.414,67","827.704.658,59","8.099.919,0000","102,186782","0,0958%","0,0064%","1,4722%","0,0525%",1.4197,"0,0000%",Valor (R$),"81.162.445,67","31.740,06","81.130.705,61",0,0,"820.411.920,23","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8.048,77",0,0,"8.048,77",Valor (R$),"11.744.882,55","792.938,53",0,0,0,0,0,0,0,"61.339.935,00",0,0,0,0,0,0,"73.877.756,08","820.411.920,23",0,2022-10-31 00:00:00,2022.0-4.0
494,KNCA,30/09/2022,12.678,12.653,17.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,"860.482.513,93","827.270.705,77","8.099.919,0000","102,133207","0,1006%","0,0067%","1,3892%","0,0182%",1.371,"0,0000%",Valor (R$),"25.413.110,15","32.856,26","25.380.253,89",0,0,"835.058.326,78","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11.077,00",0,0,"11.077,00",Valor (R$),"11.339.886,60","832.581,05",0,0,0,0,0,0,0,"21.039.340,51",0,0,0,0,0,0,"33.211.808,16","835.058.326,78",0,2022-09-30 00:00:00,2022.0-3.0
495,KNCA,31/08/2022,11.309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"839.930.279,31","827.120.197,40","8.099.919,0000","102,114626","0,1099%","0,0073%","2,6225%","1,1759%",1.4466,"0,0000%",Valor (R$),"41.388.421,91","19.242,55","41.369.179,36",0,0,"798.526.456,27","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"15.401,13",0,0,"15.401,13",Valor (R$),"11.825.881,74","908.642,28",0,0,0,0,0,0,0,"75.557,89",0,0,0,0,0,0,"12.810.081,91","798.526.456,27",0,2022-08-31 00:00:00,2022.0-3.0
496,KNCA,29/07/2022,10.518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"828.770.329,60","817.507.414,14","8.099.919,0000","100,927851","0,1000%","0,0067%","1,1983%","-0,0006%",1.1989,"0,0000%",Valor (R$),"142.734.186,20","30.382,76","142.703.803,44",0,0,"686.017.205,43","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"18.937,97",0,0,"18.937,97",Valor (R$),"9.800.901,99","817.237,27",0,0,0,0,0,0,0,"644.776,20",0,0,0,0,0,0,"11.262.915,46","686.017.205,43",0,2022-07-29 00:00:00,2022.0-3.0
497,KNCA,30/06/2022,6.7,6.689,7.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"726.003.720,76","713.933.343,01","7.073.659,0000","100,928436","0,0969%","0,0065%","1,2085%","-0,0155%",1.224,"0,0000%",Valor (R$),"131.380.401,82","30.462,72","131.349.939,10",0,0,"594.599.143,59","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"24.175,35",0,0,"24.175,35",Valor (R$),"8.738.833,13","691.922,81",0,0,0,0,0,0,0,"2.639.621,81",0,0,0,0,0,0,"12.070.377,75","594.599.143,59",0,2022-06-30 00:00:00,2022.0-2.0
498,KNCA,31/05/2022,5.815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"522.735.567,84","514.806.511,39","5.099.919,0000","100,944056","0,1050%","0,0070%","1,9732%","0,5390%",1.4342,"0,0000%",Valor (R$),"21.750.758,17","30.002,43","21.720.755,74",0,0,"500.954.802,70","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"30.006,97",0,0,"30.006,97",Valor (R$),"7.343.883,36","540.729,72",0,0,0,0,0,0,0,"44.443,37",0,0,0,0,0,0,"7.929.056,45","500.954.802,70",0,2022-05-31 00:00:00,2022.0-2.0
499,KNCA,29/04/2022,4.911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"518.531.664,52","512.046.355,29","5.099.919,0000","100,402841","0,0910%","0,0061%","1,1814%","0,0159%",1.1655,"0,0000%",Valor (R$),"19.129.610,88","30.390,54","19.099.220,34",0,0,"499.393.287,38","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8.766,26",0,0,"8.766,26",Valor (R$),"5.966.905,23","465.808,69",0,0,0,0,0,0,0,"52.595,31",0,0,0,0,0,0,"6.485.309,23","499.393.287,38",0,2022-04-29 00:00:00,2022.0-2.0
500,KNCA,31/03/2022,4.393,4.389,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"519.278.205,18","511.965.182,57","5.099.919,0000","100,386924","0,1054%","0,0070%","1,3249%","0,0099%",1.315,"0,0000%",Valor (R$),"14.250.766,08","30.495,70","14.220.270,38",0,0,"505.017.693,08","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9.746,02",0,0,"9.746,02",Valor (R$),"6.731.893,08","539.658,30",0,0,0,0,0,0,0,"41.471,23",0,0,0,0,0,0,"7.313.022,61","505.017.693,08",0,2022-03-31 00:00:00,2022.0-1.0
501,KNCA,25/02/2022,4.186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"517.975.720,61","511.914.394,34","5.099.919,0000","100,376966","0,0910%","0,0061%","0,9258%","-0,1584%",1.0842,"0,0000%",Valor (R$),"14.259.116,86","30.563,71","14.228.553,15",0,0,"503.705.723,28","0,00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10.880,47",0,0,"10.880,47",Valor (R$),"5.558.911,71","465.645,84",0,0,0,0,0,0,0,"36.768,72",0,0,0,0,0,0,"6.061.326,27","503.705.723,28",0,2022-02-25 00:00:00,2022.0-1.0
